playlist_id,track_id
21062,13840
21062,15592
21062,2913
21062,20242
21062,15090
21062,8169
21062,9963
21062,8749
21068,4833
21068,13158
21068,15908
21068,1775
21068,18174
21068,13153
21068,17467
21068,7163
21068,18168
21068,1020
21068,19466
21068,3375
21068,20443
21068,15498
21068,1165
21068,9749
21068,4574
21068,1345
21068,19688
21068,8380
21068,9724
21068,19908
21068,13592
21068,2627
21068,8246
21068,15650
21068,17970
21068,1056
21070,8290
21070,15438
21070,5924
21070,20242
21070,10679
21070,2409
21070,4052
21070,15167
21070,5668
21070,20443
21070,563
21070,17346
21070,7153
21070,12599
21070,5152
21070,11357
21070,660
21070,1919
21070,16983
21070,17889
21070,1900
21070,4026
21070,11303
21070,20023
21070,12164
21070,12311
21070,8275
21076,14819
21076,1849
21076,20532
21076,468
21076,20016
21076,15750
21076,13465
21076,17923
21076,9778
21076,4422
21076,7128
21076,888
21076,368
21076,11687
21076,7966
21076,14796
21076,7040
21076,6383
21076,3698
21076,6139
21076,17530
21076,1023
21076,15886
21076,9919
21076,15646
21076,5916
21076,16303
21076,9579
21076,9201
21076,17114
21076,20230
21076,6618
21076,13187
21076,10089
21076,972
21076,9198
21076,14229
21076,1713
21076,3498
21076,15926
21076,6697
21076,19850
21076,4202
21082,18361
21082,13975
21082,15266
21082,11250
21082,3118
21082,15430
21082,8487
21082,18815
21082,507
21082,6736
21082,16546
21082,4498
21082,14867
21082,4743
21093,17819
21093,7157
21093,2674
21093,8437
21093,4079
21093,4182
21093,13734
21093,11462
21093,7174
21093,4462
21104,1580
21104,6093
21104,4234
21104,1696
21104,18652
21104,20263
21104,2718
21104,2449
21104,3173
21104,17771
21104,4683
21104,12882
21104,6584
21119,3585
21119,6285
21119,16765
21119,18303
21119,1850
21119,17935
21119,18426
21119,6577
21119,19556
21119,15967
21119,24
21119,1979
21119,16505
21119,12742
21119,14081
21119,8838
21119,898
21119,15913
21130,15209
21130,10250
21130,13782
21130,18381
21130,18389
21130,14395
21130,8956
21130,18728
21130,14527
21130,16356
21130,12563
21130,19422
21130,6524
21130,17954
21130,1607
21130,7289
21130,6727
21130,18101
21130,19912
21130,11699
21130,9712
21130,14591
21130,1746
21130,2439
21130,8274
21130,4632
21130,10523
21130,6892
21130,9668
21130,16309
21146,13011
21146,18575
21146,14453
21146,14295
21146,4219
21146,11780
21146,3410
21146,15770
21146,10013
21146,13149
21146,20207
21146,7916
21146,9542
21146,5665
21146,15386
21146,11292
21146,5881
21146,16734
21146,8248
21146,4800
21146,14751
21146,4408
21146,17355
21146,20459
21146,11847
21146,1005
21146,14430
21146,3569
21146,4580
21146,20553
21146,7931
21146,2447
21146,8456
21146,18640
21146,5008
21146,18646
21146,20108
21146,8934
21146,17088
21146,14837
21146,3584
21146,12
21153,1085
21153,6399
21153,20134
21153,15862
21153,6524
21153,12154
21153,19939
21153,968
21153,1275
21153,1674
21153,7465
21153,15333
21153,12426
21153,12338
21153,17203
21153,10269
21153,20169
21153,5606
21153,4949
21153,4067
21153,20167
21153,12499
21153,11188
21153,13866
21153,751
21153,10848
21153,15715
21153,19889
21153,8491
21153,15771
21153,6430
21153,3556
21153,20172
21153,5572
21153,14277
21153,7475
21153,16502
21153,16601
21153,3976
21153,11943
21153,15187
21153,10711
21153,3748
21153,12639
21153,3630
21159,16852
21159,15775
21159,8304
21159,19008
21159,18795
21159,15544
21159,2337
21159,19471
21159,5141
21159,4026
21159,3189
21159,18878
21159,4679
21159,7881
21159,19431
21159,12739
21159,13383
21159,3788
21159,17217
21159,14322
21159,6353
21159,387
21159,16150
21159,8281
21159,8019
21159,37
21159,963
21159,12834
21159,8599
21159,8866
21159,15204
21159,12882
21159,10803
21159,1497
21182,10169
21182,9941
21182,7728
21182,19373
21182,6015
21182,17786
21182,16601
21182,9224
21182,15930
21182,9437
21182,10112
21182,550
21182,18214
21189,19368
21189,308
21189,5171
21189,16205
21189,16860
21189,14440
21189,2144
21189,17273
21189,4166
21189,6105
21189,16254
21189,14789
21189,5186
21189,13435
21189,2348
21189,3748
21189,3799
21189,10771
21189,8928
21189,10089
21189,19748
21189,8843
21189,5007
21189,4839
21189,9183
21189,361
21189,15029
21189,5817
21189,14571
21189,16954
21189,8169
21189,11716
21189,7187
21189,4475
21189,20434
21189,1111
21189,17346
21189,3259
21189,2207
21189,18156
21189,15090
21189,17357
21189,10444
21189,15775
21189,11233
21189,5084
21199,7222
21199,2336
21199,10032
21199,4720
21199,17973
21199,15381
21199,8532
21199,9208
21199,5777
21199,7205
21199,6472
21199,14947
21199,14004
21199,1713
21199,17398
21199,537
21199,19611
21199,6105
21199,17349
21218,11860
21218,17927
21218,3860
21218,720
21218,13540
21218,13835
21218,13711
21218,10104
21218,18749
21230,12030
21230,397
21230,512
21230,1111
21230,14826
21230,460
21230,8360
21230,8347
21230,2777
21230,1380
21230,13178
21241,7048
21241,8189
21241,13197
21241,6627
21241,18507
21241,4133
21241,3002
21241,17887
21241,4464
21241,19926
21241,20426
21241,4322
21241,12347
21241,16102
21241,4476
21241,18478
21241,2098
21241,19725
21281,11538
21281,2897
21281,18381
21281,11914
21281,14320
21281,14052
21281,12495
21281,15795
21281,12145
21281,6846
21281,4460
21281,19536
21281,5765
21281,17631
21281,17367
21281,17597
21281,4809
21281,19783
21281,11896
21281,16820
21281,11762
21281,15744
21281,15634
21281,17624
21281,2854
21281,20480
21281,10636
21281,11345
21281,5487
21281,16436
21281,4311
21281,20145
21281,10629
21281,7765
21282,9067
21282,9168
21282,13987
21282,19399
21282,10454
21282,17438
21282,6465
21282,11063
21282,15327
21282,5683
21282,3503
21282,14683
21282,9086
21284,4377
21284,6957
21284,2980
21284,6823
21284,5722
21284,10760
21284,152
21284,17217
21284,15942
21284,13836
21284,7401
21284,10843
21284,647
21284,3876
21284,8643
21284,9903
21284,1806
21284,11631
21284,11740
21284,356
21284,9491
21284,12507
21284,16433
21284,19624
21284,5514
21284,17923
21284,4359
21284,14016
21284,12765
21284,16999
21284,8437
21284,19263
21284,3424
21295,1737
21295,17866
21295,14742
21295,14134
21295,5200
21295,15602
21295,2761
21295,14647
21295,14705
21295,16774
21295,9571
21295,20189
21295,4907
21295,4883
21295,4840
21295,11538
21295,13923
21295,3398
21295,8781
21295,5686
21319,6640
21319,16645
21319,15355
21319,9305
21319,18906
21319,2966
21319,10059
21319,8804
21319,7631
21319,9034
21319,11164
21319,14931
21319,7147
21319,6467
21319,8389
21319,6087
21319,16006
21319,4996
21325,5668
21325,17390
21325,4337
21325,9323
21325,4603
21325,3685
21325,14097
21325,956
21325,2231
21325,15779
21325,5679
21325,19075
21325,11496
21325,19466
21325,4928
21325,17131
21325,11313
21325,4745
21325,17657
21325,19008
21325,6550
21325,2204
21325,15266
21325,15498
21325,5649
21325,8117
21325,8749
21325,8614
21325,1063
21325,8985
21325,11303
21325,14668
21325,7460
21325,10100
21325,13998
21332,6061
21332,3292
21332,18652
21332,11321
21332,6538
21332,9061
21332,16509
21342,10745
21342,9674
21342,20180
21342,6672
21342,4757
21342,7453
21342,11591
21342,7199
21342,12228
21342,12536
21342,12071
21342,5965
21342,459
21342,8915
21342,1181
21342,9190
21342,5749
21342,8605
21342,18824
21342,12390
21342,3532
21342,8557
21342,6062
21342,3798
21342,8110
21342,18009
21342,8629
21342,1224
21342,16267
21342,117
21342,17338
21342,15185
21342,942
21342,5951
21342,10748
21342,11424
21342,16166
21342,9352
21342,19769
21344,4444
21344,17432
21344,5576
21344,20555
21344,18875
21344,20362
21344,11403
21344,19704
21344,14395
21344,7610
21344,4569
21344,4460
21344,5978
21344,8956
21344,15314
21344,8229
21344,42
21344,13139
21344,19721
21344,13995
21344,20572
21344,11101
21344,2117
21344,19163
21344,10529
21344,17568
21344,17239
21344,18440
21344,13006
21344,3011
21344,2818
21344,7878
21344,7565
21344,6949
21344,11070
21350,3431
21350,13006
21350,17826
21350,1844
21350,10807
21350,19555
21350,3461
21350,2557
21350,80
21350,2930
21350,15699
21350,12594
21350,1189
21350,2978
21350,6491
21350,10251
21350,18878
21350,2674
21350,3788
21350,14367
21350,7977
21350,16984
21350,5768
21350,4988
21359,8129
21359,18476
21359,5700
21359,19135
21359,1246
21359,16473
21359,13206
21359,16122
21359,14821
21359,4922
21360,2674
21360,10848
21360,5606
21360,3333
21360,10250
21360,3431
21360,1746
21360,2780
21360,3073
21360,16866
21360,9394
21360,19555
21360,541
21360,14826
21360,3856
21360,6411
21360,16820
21360,9995
21360,11070
21360,13006
21360,216
21360,20362
21366,14837
21366,16274
21366,13253
21366,10910
21366,11905
21366,9205
21366,11870
21366,10877
21366,16460
21366,1385
21366,401
21366,16975
21366,1329
21366,15783
21366,19396
21366,12919
21366,1886
21366,2160
21366,3150
21366,16482
21366,13409
21373,11180
21373,9232
21373,12393
21373,7660
21373,11233
21373,14714
21373,5940
21373,9963
21373,10100
21373,14524
21373,20242
21373,4148
21373,13542
21373,12943
21373,13998
21373,15650
21373,14597
21373,1316
21373,2765
21373,18826
21373,11313
21373,8985
21373,9259
21373,9441
21373,13626
21373,17453
21373,11029
21373,17154
21373,16713
21373,17634
21373,7460
21373,9676
21373,5668
21373,9323
21373,5309
21373,15498
21373,4189
21373,8358
21373,15640
21382,15779
21382,9676
21382,10618
21382,5649
21382,4692
21382,9412
21382,11303
21382,956
21382,7478
21382,20120
21382,8749
21382,20023
21382,6557
21382,18615
21382,17179
21382,12526
21382,6467
21382,350
21382,4052
21382,4466
21382,3483
21382,11425
21382,10833
21382,14360
21382,1698
21382,8275
21382,8499
21382,7811
21382,20042
21382,9323
21382,5924
21382,12164
21382,12910
21382,10602
21382,18826
21382,15944
21382,19590
21382,2204
21382,3893
21382,6078
21382,17634
21382,5940
21382,20242
21382,13626
21382,13808
21382,11173
21382,1063
21382,10137
21382,8324
21382,7989
21382,6441
21382,20443
21382,12311
21382,7460
21382,16385
21382,11233
21382,19904
21382,7321
21382,5661
21382,18220
21382,1473
21382,16451
21382,10300
21382,11743
21382,15368
21382,15640
21387,14430
21387,18995
21387,4743
21387,13803
21387,8466
21387,15050
21387,8709
21387,9003
21387,6408
21387,12623
21387,7517
21387,20329
21387,13670
21388,2717
21388,5847
21388,3919
21388,9670
21388,7541
21388,19292
21388,11654
21388,15312
21388,6
21388,7323
21388,13327
21388,15327
21388,10657
21388,14412
21388,15534
21388,13358
21388,4473
21388,10203
21388,9060
21388,14679
21388,10694
21388,3413
21388,10410
21388,19205
21388,13698
21388,16861
21388,6010
21388,6283
21388,14905
21388,2906
21388,9168
21388,19461
21388,14073
21388,19399
21388,11937
21388,12188
21388,4068
21392,15185
21392,724
21392,16464
21392,11510
21392,6624
21392,9655
21392,18090
21392,12740
21392,12114
21392,16948
21392,10577
21392,10860
21392,2000
21392,20247
21392,9674
21392,17778
21392,8047
21392,7416
21392,19646
21392,17526
21392,16732
21392,18645
21392,14572
21392,2551
21392,8847
21392,17663
21392,3341
21392,2859
21392,3242
21392,15988
21392,16552
21392,9504
21392,10442
21392,6672
21392,7961
21392,12071
21392,7596
21392,17635
21392,5355
21392,13347
21392,14370
21392,9940
21392,9246
21392,18824
21392,9847
21392,7490
21392,3961
21392,11688
21433,15319
21433,18763
21433,19970
21433,16930
21433,6492
21433,520
21433,19336
21433,11186
21433,19152
21433,16404
21433,19058
21433,5379
21433,18228
21433,2577
21436,2088
21436,20569
21436,3410
21436,12743
21436,14453
21436,13139
21436,18132
21436,19962
21436,14535
21436,15558
21436,9765
21436,2385
21436,18652
21436,15770
21436,19052
21436,1869
21445,5322
21445,17886
21445,16188
21445,6580
21445,2393
21445,18034
21445,10245
21445,5700
21453,17129
21453,9352
21453,6062
21453,4301
21453,8154
21453,3477
21453,9346
21453,12284
21453,17287
21453,4058
21453,5163
21453,17737
21453,3001
21453,11532
21453,16673
21453,3798
21453,19339
21453,2132
21453,11886
21453,19786
21453,16579
21456,3765
21456,13251
21456,7578
21456,4986
21456,20361
21456,579
21456,12129
21456,11750
21456,16007
21456,2190
21456,18207
21456,11896
21456,16731
21456,14612
21456,11741
21456,4259
21456,20476
21456,18859
21456,5765
21456,17087
21456,5513
21456,16923
21456,17622
21456,3200
21456,10693
21456,7404
21456,9763
21467,12010
21467,7060
21467,8622
21467,7565
21467,18982
21467,4305
21467,7198
21467,6859
21467,13990
21467,13034
21467,15907
21475,4543
21475,16404
21475,14542
21475,11347
21475,694
21475,1547
21475,19424
21475,6714
21475,20199
21475,9229
21475,17503
21475,5892
21475,8902
21475,17285
21475,2117
21475,5663
21475,1656
21475,11145
21475,17488
21475,9550
21475,14834
21475,6532
21475,8512
21475,4694
21475,16641
21475,10163
21475,9813
21475,17724
21475,8839
21475,15410
21475,20519
21475,18274
21475,14069
21475,20551
21475,13487
21475,5456
21475,10497
21475,422
21475,1554
21475,8824
21475,16663
21475,1517
21475,17414
21475,17494
21475,13679
21475,11152
21475,14544
21475,627
21475,16954
21475,17281
21475,13411
21475,15425
21475,3206
21475,13891
21475,17909
21475,1162
21475,11283
21475,17701
21475,17586
21475,5489
21475,11066
21475,10591
21475,7653
21475,9919
21475,10596
21475,15301
21475,10136
21475,11281
21475,5579
21475,16492
21477,18715
21477,15288
21477,17554
21477,17458
21477,14061
21477,14694
21477,15937
21477,3498
21477,6409
21477,16951
21477,10992
21477,15386
21477,1743
21477,9266
21477,20213
21477,10367
21477,6245
21477,16080
21477,14438
21487,18786
21487,7312
21487,15228
21487,18665
21487,12187
21487,13477
21487,11057
21487,20408
21487,5617
21487,1419
21487,5699
21487,16973
21487,1416
21487,3328
21487,2887
21487,6299
21487,5881
21487,10013
21487,17515
21491,10264
21491,10496
21491,16236
21491,19783
21491,9255
21491,10112
21491,13139
21491,9730
21491,2437
21491,8953
21491,9846
21491,11416
21491,2930
21491,573
21491,18089
21491,13006
21491,4795
21491,10629
21491,17650
21491,12436
21491,18381
21491,15578
21491,5633
21491,13101
21491,14219
21491,13237
21491,2412
21491,12278
21491,8956
21491,13980
21491,18266
21491,11119
21491,413
21491,13823
21491,6847
21507,7541
21507,12173
21507,3832
21507,6010
21507,1257
21507,9060
21507,9670
21507,8823
21507,15633
21507,14559
21507,14784
21507,3413
21507,6182
21513,6015
21513,6086
21513,14758
21513,8491
21513,20172
21513,8047
21513,7485
21513,13760
21513,12963
21513,18238
21513,11636
21513,263
21513,19662
21513,2912
21513,9705
21513,19055
21513,868
21513,12510
21513,18784
21513,16471
21513,4250
21513,17334
21513,19367
21513,15710
21513,18493
21513,18617
21513,5152
21513,1195
21513,4317
21514,17983
21514,394
21514,17530
21514,8563
21514,16583
21514,3422
21514,1749
21514,8228
21514,17188
21530,15729
21530,15485
21530,7147
21530,281
21530,8223
21530,20623
21530,16994
21530,16601
21530,4696
21530,4523
21530,20203
21530,12436
21530,18878
21530,15474
21530,411
21530,19924
21530,4288
21530,6396
21530,15784
21530,20263
21530,6893
21530,6077
21530,14758
21530,4069
21530,17034
21530,13368
21530,18266
21530,8229
21530,8956
21530,4106
21530,3347
21530,15740
21530,1316
21530,19243
21530,2765
21530,2001
21530,15308
21530,913
21530,3284
21530,3059
21530,12674
21530,17897
21530,14832
21530,2295
21530,5691
21530,1789
21530,12393
21530,12906
21530,5137
21530,11257
21549,5648
21549,18856
21549,17414
21549,2551
21549,9606
21549,9834
21549,17241
21549,3242
21549,9940
21549,9589
21549,13543
21549,18425
21549,3493
21549,2859
21549,7890
21549,10834
21549,5829
21549,19825
21549,8794
21549,12008
21549,8047
21549,18468
21549,4339
21549,5749
21549,12868
21549,8243
21549,14213
21552,5100
21552,10708
21552,12599
21552,3790
21552,10112
21552,19334
21552,280
21552,11961
21552,668
21552,7648
21552,5633
21552,18138
21552,15538
21552,11357
21552,17568
21552,6124
21552,9394
21552,20145
21552,10629
21552,20327
21552,13930
21552,660
21552,4026
21552,15781
21552,4871
21552,1626
21552,7597
21552,19797
21552,18878
21552,2912
21552,20481
21552,20048
21552,4397
21552,16973
21552,13748
21552,20362
21552,8304
21552,10948
21552,2971
21552,3288
21552,20169
21552,11850
21552,3649
21552,2252
21552,10636
21552,11070
21552,18446
21552,17918
21552,17157
21552,2367
21552,2117
21552,3073
21552,8506
21552,15413
21552,13006
21552,5929
21552,12639
21552,6177
21552,2180
21552,9710
21552,7068
21552,19957
21552,6080
21593,11009
21593,11706
21593,7870
21593,8017
21593,10738
21593,1850
21593,24
21593,4062
21593,12243
21596,17369
21596,18404
21596,628
21596,12931
21596,16521
21596,2508
21596,9003
21596,9253
21596,5655
21596,13406
21596,4880
21596,20343
21596,13670
21596,8600
21596,56
21596,13819
21596,6868
21596,8045
21596,13401
21596,20329
21596,5750
21596,13775
21596,11882
21596,15270
21596,13126
21596,16901
21596,9231
21596,14504
21596,11489
21596,8932
21596,18448
21596,3624
21596,9173
21601,13435
21601,13624
21601,9183
21601,1415
21601,12507
21601,15038
21601,6823
21601,15547
21601,5020
21601,12952
21601,9288
21601,4962
21601,11006
21601,4248
21601,13442
21601,18972
21601,5510
21601,11579
21601,4695
21601,5254
21609,12129
21609,12165
21609,12816
21609,12765
21609,8426
21609,12220
21609,11756
21609,3287
21609,7048
21609,20249
21609,20573
21609,13671
21609,10496
21609,9335
21609,3694
21609,5545
21609,5024
21609,17131
21609,4545
21609,6139
21609,6496
21609,14354
21609,8378
21609,1104
21609,2323
21609,1192
21609,11768
21609,15324
21609,3292
21609,8145
21609,6361
21609,10838
21609,13197
21609,12837
21609,6671
21609,16298
21628,14904
21628,10691
21628,7513
21628,4540
21628,5751
21628,2006
21628,9457
21628,12119
21628,18743
21628,20433
21628,6682
21628,1806
21628,5761
21628,178
21628,8581
21628,13435
21628,2596
21628,10977
21628,10850
21628,16970
21628,6383
21628,12802
21628,15758
21628,17001
21638,10299
21638,9229
21638,4743
21638,15266
21638,6453
21638,13324
21638,16708
21638,4928
21638,4337
21638,5296
21638,13712
21638,12500
21638,8692
21638,1653
21638,11394
21638,3375
21638,1641
21638,12481
21638,18570
21638,15092
21638,1383
21638,4543
21638,13596
21638,7352
21638,20586
21638,56
21638,14792
21641,16787
21641,12214
21641,4686
21641,5137
21641,7041
21641,12609
21641,1249
21641,5069
21641,9324
21641,1817
21641,19917
21641,4479
21641,14632
21641,7315
21641,2362
21641,7803
21641,3096
21656,19431
21656,19584
21656,6483
21656,11283
21656,1489
21656,660
21656,16994
21656,1626
21656,1111
21656,16820
21656,8822
21656,3811
21656,9941
21656,19122
21656,2971
21656,12715
21656,17088
21659,10205
21659,2085
21659,14434
21659,17709
21659,17358
21659,6234
21659,3117
21659,13178
21659,4337
21659,8692
21659,1530
21659,6308
21659,3778
21659,7479
21659,15585
21659,5082
21659,6472
21659,6569
21659,1185
21659,15310
21659,8265
21659,1547
21659,6323
21659,16954
21659,11153
21659,5296
21659,14475
21659,11462
21659,14354
21659,3129
21659,15646
21659,8894
21659,14554
21659,17382
21659,3758
21659,19385
21659,3452
21670,17587
21670,747
21670,11754
21670,12583
21670,11608
21670,20245
21670,2024
21670,18006
21670,12385
21670,8411
21670,14986
21670,17311
21670,9816
21670,9637
21670,9312
21692,4956
21692,11871
21692,20260
21692,2641
21692,11363
21692,4818
21692,2147
21692,15870
21692,4949
21692,5819
21692,11699
21692,12262
21692,15735
21692,15354
21692,17034
21692,4288
21692,5606
21692,4476
21692,17652
21692,472
21692,11107
21692,10496
21692,14176
21692,4328
21712,14176
21712,15926
21712,5336
21712,4302
21712,2025
21712,15735
21712,20216
21712,1398
21712,10828
21712,19317
21712,2997
21712,9819
21712,13368
21712,1195
21712,6933
21712,10636
21712,9941
21712,8304
21712,17034
21712,9705
21712,723
21712,19334
21712,15578
21712,11600
21712,4482
21732,19989
21732,6915
21732,18377
21732,2821
21732,5527
21732,19119
21732,12393
21732,12906
21732,2317
21732,14841
21732,6743
21732,1014
21732,19024
21732,4072
21732,2631
21732,13954
21732,15428
21732,9625
21738,4962
21738,520
21738,14463
21738,4774
21738,9388
21738,10801
21738,11178
21738,17822
21738,4224
21738,8498
21738,9273
21738,9530
21738,13741
21738,160
21738,17893
21738,17530
21738,11247
21738,14520
21738,7889
21738,2789
21738,3477
21738,20042
21738,16650
21738,10634
21738,15167
21738,17971
21738,18191
21738,17990
21738,3130
21738,17715
21738,3418
21740,15807
21740,13153
21740,9638
21740,12827
21740,1858
21740,17547
21740,1076
21740,18412
21740,10706
21740,8304
21740,3097
21740,19398
21740,6954
21740,5100
21740,18641
21740,3790
21746,8474
21746,17663
21746,2918
21746,7961
21746,12071
21746,14572
21746,9246
21746,14370
21746,15988
21746,18645
21746,1271
21746,18404
21746,6624
21746,7490
21746,15704
21746,3961
21746,9940
21746,18824
21746,6672
21746,3341
21746,371
21746,6257
21746,19969
21746,6821
21746,6272
21746,4672
21746,8971
21746,12089
21746,14556
21746,6223
21746,1082
21746,17967
21746,1466
21746,5149
21746,12712
21746,18767
21751,2352
21751,11317
21751,16496
21751,397
21751,15758
21751,19928
21751,5282
21751,9529
21770,4359
21770,2019
21770,1656
21770,3698
21770,37
21770,13930
21770,14360
21770,7989
21770,3510
21770,16536
21770,16583
21770,20444
21770,12119
21770,18659
21791,12393
21791,6353
21791,503
21791,6533
21791,13595
21791,5947
21791,12769
21791,1523
21791,18428
21791,15542
21791,11648
21791,6823
21791,1714
21791,4514
21791,3519
21791,1587
21791,17503
21791,9246
21791,1163
21791,1189
21791,4600
21791,10848
21791,411
21791,9337
21791,15869
21791,5572
21791,14008
21791,17584
21791,7843
21791,15187
21791,5403
21791,2272
21791,6214
21791,13066
21791,17239
21791,12013
21791,17984
21791,6103
21791,11188
21791,20295
21791,2919
21791,5641
21791,10013
21791,16891
21791,14998
21791,20263
21791,12436
21791,18096
21791,2873
21791,19889
21791,5551
21791,18266
21791,14758
21791,19055
21791,1050
21791,3295
21791,10496
21791,11638
21806,5249
21806,6245
21806,13656
21806,13980
21806,13782
21806,781
21806,2868
21806,2412
21806,13139
21806,2108
21806,15874
21806,13237
21806,2309
21806,18381
21806,4364
21806,15570
21806,18893
21806,11197
21806,6949
21806,360
21806,4393
21806,14219
21806,14591
21806,8046
21806,4186
21806,4127
21806,16612
21806,8030
21806,19957
21806,7007
21806,2587
21806,18389
21806,11914
21806,19023
21806,1380
21806,11032
21806,12963
21806,14859
21806,3885
21806,9309
21806,125
21806,6799
21835,6841
21835,19712
21835,5630
21835,14805
21835,19134
21835,2175
21835,2487
21835,9274
21835,15614
21857,15474
21857,3349
21857,2272
21857,12278
21857,4482
21857,13624
21857,11231
21857,15431
21857,9288
21857,13400
21857,12510
21857,11107
21857,18096
21857,9205
21863,10715
21863,17923
21863,13465
21863,10850
21863,4954
21863,19651
21863,19991
21863,6145
21923,17568
21923,13865
21923,14077
21923,10689
21923,1144
21923,11468
21923,11629
21923,1195
21923,6933
21923,7889
21923,9778
21923,15053
21923,19556
21923,4026
21923,2134
21923,10708
21923,14453
21923,10339
21923,13188
21923,8573
21923,26
21923,18001
21923,18074
21923,11070
21923,17503
21923,19606
21923,9246
21923,5791
21923,15090
21923,14662
21923,16866
21923,5152
21923,9974
21923,13930
21923,3741
21928,17568
21928,18922
21928,1655
21928,17918
21928,6933
21928,15710
21928,1195
21928,7970
21928,1325
21928,2367
21928,10689
21928,13865
21928,4402
21928,8506
21928,14482
21928,20548
21928,9705
21928,4083
21935,18615
21935,11025
21935,5443
21935,13043
21935,5947
21935,4642
21935,2886
21935,19858
21935,18254
21935,19486
21935,11002
21935,4710
21935,14360
21935,13252
21935,3483
21935,9412
21935,17287
21935,7931
21935,2601
21935,7989
21935,9346
21935,11173
21935,1357
21935,18963
21935,8275
21935,12612
21935,8288
21935,16080
21935,2464
21935,1850
21935,11420
21935,2286
21935,956
21935,11303
21938,15099
21938,12071
21938,18824
21938,4253
21938,20285
21938,9246
21938,6672
21938,20328
21938,7490
21938,17414
21938,9674
21938,5086
21938,5749
21938,17734
21938,14820
21938,20232
21938,9847
21938,16464
21938,7416
21938,9504
21938,3341
21938,2859
21938,9940
21938,15988
21938,17869
21938,1992
21938,4672
21938,15875
21938,12766
21938,8474
21938,14622
21938,6137
21938,3242
21938,18556
21938,4070
21938,11451
21938,4370
21938,17635
21938,7558
21938,19825
21938,11688
21938,3712
21938,13074
21938,11880
21938,5496
21950,15259
21950,19445
21950,3514
21950,444
21950,15410
21950,1023
21950,12934
21950,13066
21950,6971
21950,14659
21950,10977
21950,6433
21950,1951
21950,9259
21950,19055
21950,13094
21959,8018
21959,17459
21959,3463
21959,3431
21959,2817
21959,2108
21959,5069
21959,2674
21959,4013
21959,20048
21959,19398
21959,4923
21959,20242
21959,8822
21959,3790
21959,7745
21959,17568
21959,668
21959,11483
21959,10807
21959,18493
21959,3835
21959,541
21959,11117
21959,18649
21959,19422
21959,11739
21959,8956
21959,13237
21959,6253
21959,15578
21959,11206
21959,3347
21959,17235
21959,3073
21959,7648
21959,4589
21959,10665
21959,4458
21959,4965
21964,14732
21964,17530
21964,6370
21964,963
21964,5606
21964,20169
21964,11483
21964,7040
21964,20605
21964,14004
21964,11943
21964,5023
21964,14012
21964,12789
21964,344
21964,15248
21964,17547
21964,6732
21964,1849
21964,8378
21964,9183
21964,7506
21964,14826
21964,2151
21964,8539
21964,14002
21964,8145
21964,20225
21964,1189
21964,868
21976,8533
21976,13836
21976,6823
21976,5020
21976,15689
21976,3002
21976,4144
21976,12996
21976,4948
21976,16484
21976,17982
21976,14358
21976,11157
21976,6355
21976,13521
21976,3304
21976,5485
21976,6546
21976,12507
21976,2229
21976,4545
21976,20359
21976,6913
21976,17984
21976,15702
21986,5376
21986,8129
21986,15548
21986,11286
21986,16516
21986,10145
21986,2849
21986,9585
21986,19737
21986,14331
21986,3358
21986,2863
21986,14006
21986,1640
21986,12804
21986,5813
21986,14860
21986,18244
21986,18376
21986,19311
21986,14786
21987,7224
21987,6971
21987,4359
21987,9886
21987,6433
21987,8640
21987,8643
21987,11010
21987,5861
21987,15905
21987,1023
21987,6823
21987,2134
21987,9903
21987,15942
21987,579
21987,9120
21987,4089
21987,508
21987,3698
21987,12046
21987,4774
21987,10801
21987,9099
21987,19558
21987,15046
21987,16869
21987,19317
21987,6239
21987,13154
21987,10481
21987,16673
21987,13129
21987,9718
22000,5297
22000,19629
22000,2765
22000,20468
22000,7147
22000,13879
22000,15438
22000,414
22000,1486
22000,5173
22000,16451
22000,14807
22000,6441
22000,7987
22000,2558
22000,19644
22000,4466
22000,19730
22000,5257
22000,4814
22000,961
22000,14765
22000,8537
22000,9528
22000,3880
22000,8324
22000,16973
22000,4528
22000,19411
22000,13568
22000,9359
22000,19774
22000,15807
22000,20242
22000,12164
22000,17390
22000,14524
22000,6557
22000,5846
22000,10352
22002,10633
22002,14280
22002,14322
22002,4910
22002,16494
22002,19078
22002,6162
22002,20172
22002,15408
22002,19376
22002,12488
22002,5551
22002,8048
22002,10848
22002,10611
22002,3788
22002,8491
22002,2497
22002,6760
22002,16749
22002,3646
22002,19445
22002,10654
22002,9690
22026,6033
22026,8031
22026,8474
22026,12766
22026,7173
22026,2343
22026,18225
22026,17324
22026,7787
22026,15369
22026,662
22026,663
22026,3552
22026,11445
22026,18856
22026,5149
22026,14631
22026,5882
22026,10748
22026,14755
22026,9486
22026,11513
22027,5576
22027,13424
22027,18804
22027,1063
22027,8897
22027,603
22027,17086
22027,17780
22027,15708
22027,7811
22027,3434
22027,12393
22027,13259
22027,7947
22027,12277
22034,4085
22034,13592
22034,11803
22034,2765
22034,12018
22034,1241
22034,11842
22034,5924
22034,8275
22038,17657
22038,13385
22038,6735
22038,9211
22038,8342
22038,6677
22038,1056
22038,9002
22038,17530
22038,8033
22038,4219
22038,14078
22038,9579
22038,1849
22038,4212
22038,19770
22047,5475
22047,55
22047,579
22047,6819
22047,17535
22047,14170
22047,13154
22047,20173
22047,16784
22047,6709
22047,9640
